Year,GEO.id,FIPS_Code,County,featureId,Estimate_SEX_AND_AGE_Total_population,Margin_of_Error_SEX_AND_AGE_Total_population,Estimate_SEX_AND_AGE_Male,Margin_of_Error_SEX_AND_AGE_Male,Estimate_SEX_AND_AGE_Female,Margin_of_Error_SEX_AND_AGE_Female,Estimate_SEX_AND_AGE_Under_5_years,Margin_of_Error_SEX_AND_AGE_Under_5_years,Estimate_SEX_AND_AGE_5_to_9_years,Margin_of_Error_SEX_AND_AGE_5_to_9_years,Estimate_SEX_AND_AGE_10_to_14_years,Margin_of_Error_SEX_AND_AGE_10_to_14_years,Estimate_SEX_AND_AGE_15_to_19_years,Margin_of_Error_SEX_AND_AGE_15_to_19_years,Estimate_SEX_AND_AGE_20_to_24_years,Margin_of_Error_SEX_AND_AGE_20_to_24_years,Estimate_SEX_AND_AGE_25_to_34_years,Margin_of_Error_SEX_AND_AGE_25_to_34_years,Estimate_SEX_AND_AGE_35_to_44_years,Margin_of_Error_SEX_AND_AGE_35_to_44_years,Estimate_SEX_AND_AGE_45_to_54_years,Margin_of_Error_SEX_AND_AGE_45_to_54_years,Estimate_SEX_AND_AGE_55_to_59_years,Margin_of_Error_SEX_AND_AGE_55_to_59_years,Estimate_SEX_AND_AGE_60_to_64_years,Margin_of_Error_SEX_AND_AGE_60_to_64_years,Estimate_SEX_AND_AGE_65_to_74_years,Margin_of_Error_SEX_AND_AGE_65_to_74_years,Estimate_SEX_AND_AGE_75_to_84_years,Margin_of_Error_SEX_AND_AGE_75_to_84_years,Estimate_SEX_AND_AGE_85_years_and_over,Margin_of_Error_SEX_AND_AGE_85_years_and_over,Estimate_SEX_AND_AGE_Median_age_years,Margin_of_Error_SEX_AND_AGE_Median_age_years,Estimate_SEX_AND_AGE_18_years_and_over,Margin_of_Error_SEX_AND_AGE_18_years_and_over,Estimate_SEX_AND_AGE_21_years_and_over,Margin_of_Error_SEX_AND_AGE_21_years_and_over,Estimate_SEX_AND_AGE_62_years_and_over,Margin_of_Error_SEX_AND_AGE_62_years_and_over,Estimate_SEX_AND_AGE_65_years_and_over,Margin_of_Error_SEX_AND_AGE_65_years_and_over,Estimate_SEX_AND_AGE_Male_18_years_and_over,Margin_of_Error_SEX_AND_AGE_Male_18_years_and_over,Estimate_SEX_AND_AGE_Female_18_years_and_over,Margin_of_Error_SEX_AND_AGE_Female_18_years_and_over,Estimate_SEX_AND_AGE_Male_65_years_and_over,Margin_of_Error_SEX_AND_AGE_Male_65_years_and_over,Estimate_SEX_AND_AGE_Female_65_years_and_over,Margin_of_Error_SEX_AND_AGE_Female_65_years_and_over,Estimate_RACE_Total_population,Margin_of_Error_RACE_Total_population,Estimate_RACE_One_race,Margin_of_Error_RACE_One_race,Estimate_RACE_Two_or_more_races,Margin_of_Error_RACE_Two_or_more_races,Estimate_RACE_One_race_White,Margin_of_Error_RACE_One_race_White,Estimate_RACE_One_race_Black_or_African_American,Margin_of_Error_RACE_One_race_Black_or_African_American,Estimate_RACE_One_race_American_Indian_and_Alaska_Native,Margin_of_Error_RACE_One_race_American_Indian_and_Alaska_Native,Estimate_RACE_One_race_American_Indian_and_Alaska_Native_Cherokee_tribal_grouping,Margin_of_Error_RACE_One_race_American_Indian_and_Alaska_Native_Cherokee_tribal_grouping,Estimate_RACE_One_race_American_Indian_and_Alaska_Native_Chippewa_tribal_grouping,Margin_of_Error_RACE_One_race_American_Indian_and_Alaska_Native_Chippewa_tribal_grouping,Estimate_RACE_One_race_American_Indian_and_Alaska_Native_Navajo_tribal_grouping,Margin_of_Error_RACE_One_race_American_Indian_and_Alaska_Native_Navajo_tribal_grouping,Estimate_RACE_One_race_American_Indian_and_Alaska_Native_Sioux_tribal_grouping,Margin_of_Error_RACE_One_race_American_Indian_and_Alaska_Native_Sioux_tribal_grouping,Estimate_RACE_One_race_Asian,Margin_of_Error_RACE_One_race_Asian,Estimate_RACE_One_race_Asian_Asian_Indian,Margin_of_Error_RACE_One_race_Asian_Asian_Indian,Estimate_RACE_One_race_Asian_Chinese,Margin_of_Error_RACE_One_race_Asian_Chinese,Estimate_RACE_One_race_Asian_Filipino,Margin_of_Error_RACE_One_race_Asian_Filipino,Estimate_RACE_One_race_Asian_Japanese,Margin_of_Error_RACE_One_race_Asian_Japanese,Estimate_RACE_One_race_Asian_Korean,Margin_of_Error_RACE_One_race_Asian_Korean,Estimate_RACE_One_race_Asian_Vietnamese,Margin_of_Error_RACE_One_race_Asian_Vietnamese,Estimate_RACE_One_race_Asian_Other_Asian,Margin_of_Error_RACE_One_race_Asian_Other_Asian,Estimate_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander,Margin_of_Error_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander,Estimate_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander_Native_Hawaiian,Margin_of_Error_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander_Native_Hawaiian,Estimate_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander_Guamanian_or_Chamorro,Margin_of_Error_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander_Guamanian_or_Chamorro,Estimate_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander_Samoan,Margin_of_Error_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander_Samoan,Estimate_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander_Other_Pacific_Islander,Margin_of_Error_RACE_One_race_Native_Hawaiian_and_Other_Pacific_Islander_Other_Pacific_Islander,Estimate_RACE_One_race_Some_other_race,Margin_of_Error_RACE_One_race_Some_other_race,Estimate_RACE_Two_or_more_races_White_and_Black_or_African_American,Margin_of_Error_RACE_Two_or_more_races_White_and_Black_or_African_American,Estimate_RACE_Two_or_more_races_White_and_American_Indian_and_Alaska_Native,Margin_of_Error_RACE_Two_or_more_races_White_and_American_Indian_and_Alaska_Native,Estimate_RACE_Two_or_more_races_White_and_Asian,Margin_of_Error_RACE_Two_or_more_races_White_and_Asian,Estimate_RACE_Two_or_more_races_Black_or_African_American_and_American_Indian_and_Alaska_Native,Margin_of_Error_RACE_Two_or_more_races_Black_or_African_American_and_American_Indian_and_Alaska_Native,Estimate_RACE_Race_alone_or_in_combination_with_one_or_more_other_races_Total_population,Margin_of_Error_RACE_Race_alone_or_in_combination_with_one_or_more_other_races_Total_population,Estimate_RACE_White,Margin_of_Error_RACE_White,Estimate_RACE_Black_or_African_American,Margin_of_Error_RACE_Black_or_African_American,Estimate_RACE_American_Indian_and_Alaska_Native,Margin_of_Error_RACE_American_Indian_and_Alaska_Native,Estimate_RACE_Asian,Margin_of_Error_RACE_Asian,Estimate_RACE_Native_Hawaiian_and_Other_Pacific_Islander,Margin_of_Error_RACE_Native_Hawaiian_and_Other_Pacific_Islander,Estimate_RACE_Some_other_race,Margin_of_Error_RACE_Some_other_race,Estimate_HISPANIC_OR_LATINO_AND_RACE_Total_population,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Total_population,Estimate_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race,Estimate_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race_Mexican,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race_Mexican,Estimate_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race_Puerto_Rican,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race_Puerto_Rican,Estimate_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race_Cuban,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race_Cuban,Estimate_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race_Other_Hispanic_or_Latino,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Hispanic_or_Latino_of_any_race_Other_Hispanic_or_Latino,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_White_alone,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_White_alone,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Black_or_African_American_alone,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Black_or_African_American_alone,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_American_Indian_and_Alaska_Native_alone,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Asian_alone,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Asian_alone,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Native_Hawaiian_and_Other_Pacific_Islander_alone,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Some_other_race_alone,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Some_other_race_alone,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Two_or_more_races,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Two_or_more_races,Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_including_Some_other_race,"Estimate_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_Three_or_more_races","Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Not_Hispanic_or_Latino_Two_or_more_races_Two_races_excluding_Some_other_race,_and_Three_or_more_races",Estimate_HISPANIC_OR_LATINO_AND_RACE_Total_housing_units,Margin_of_Error_HISPANIC_OR_LATINO_AND_RACE_Total_housing_units
2013,0500000US06001,1,Alameda County,Alameda,1535248,,752840,,782408,,97522,,94982,1587,92140,1587,97754,73,108594,73,234330,,230137,,223001,,96609,1360,83479,1361,97512,51,52967,878,26221,876,36.8,0.1,1193934,,1130947,998,224875,1257,176700,,578149,,615785,,75983,,100717,,1535248,,1445057,3208,90191,3208,700110,3893,185467,1611,8919,916,584,180,57,39,278,152,270,105,411240,1776,80194,2940,149467,3674,86236,3128,12755,1133,17811,1559,30841,2458,33936,1870,12579,517,1812,400,1254,326,2843,602,6670,705,126742,4065,11366,1142,7630,758,29461,1508,3527,819,1535248,,769670,4132,212325,1284,26081,1516,456612,1261,22061,1064,148211,4068,1535248,,345847,,264132,2730,10667,1041,2328,549,68720,2774,1189401,,517764,500,181315,1418,4484,352,408556,1775,12230,507,4399,738,60653,2224,3571,555,57082,2124,584652,506
2013,0500000US06003,3,Alpine County,Alpine,1165,214,708,156,457,93,43,26,112,46,42,23,90,42,64,45,83,41,162,86,115,48,142,67,86,35,113,40,113,46,0,12,44.3,7.7,911,178,858,164,280,63,226,60,541,134,370,75,141,43,85,29,1165,214,1137,210,28,25,848,193,7,11,204,59,12,17,0,12,0,12,5,6,17,14,0,12,15,14,2,4,0,12,0,12,0,12,0,12,27,32,0,12,0,12,27,32,0,12,34,42,0,12,3,8,0,12,0,12,1165,214,868,195,10,17,220,60,33,25,27,32,43,47,1165,214,87,64,36,35,6,11,0,12,45,44,1078,203,823,194,7,11,200,56,17,14,27,32,0,12,4,8,0,12,4,8,1835,53
2013,0500000US06005,5,Amador County,Amador,37422,,20236,151,17186,151,1290,35,1701,223,1734,204,2160,149,1681,121,3417,154,4271,160,6185,162,3679,291,3158,290,4756,102,2459,186,931,179,49.1,0.4,31356,105,30170,182,9893,283,8146,98,17202,140,14154,115,3919,91,4227,63,37422,,36197,347,1225,347,32766,311,923,106,700,156,305,174,15,25,0,26,25,36,524,91,7,14,75,75,83,53,57,47,0,26,30,29,272,142,83,71,79,71,0,26,0,26,4,8,1201,249,111,93,798,285,144,113,10,19,37422,,33900,376,1086,27,1546,234,723,99,145,87,1270,254,37422,,4710,,3492,297,149,67,34,22,1035,289,32712,,29928,26,893,100,623,149,503,89,79,71,0,26,686,238,0,26,686,238,18083,133
2013,0500000US06007,7,Butte County,Butte,220542,,109200,71,111342,71,12245,55,12180,599,13072,597,16640,85,25197,179,26304,196,23228,138,27669,107,14931,564,14226,572,18166,70,11175,391,5509,394,37,0.2,174781,,161531,684,43010,542,34850,73,85820,25,88961,25,15291,61,19559,23,220542,,206760,812,13782,812,185351,852,2963,347,2353,389,121,74,5,8,79,57,89,53,9501,450,762,349,1422,378,993,244,594,309,226,131,625,276,4879,704,356,122,110,55,73,69,126,93,47,38,6236,704,1947,327,6011,588,2098,411,125,76,220542,,198375,1027,5704,268,9313,533,12252,213,1218,203,8373,797,220542,,32084,,27088,738,657,206,144,108,4195,673,188458,,164932,81,2795,308,1677,271,9406,445,333,106,66,64,9249,568,119,66,9130,566,96326,306
2013,0500000US06009,9,Calaveras County,Calaveras,45147,,22612,182,22535,182,1846,67,2374,275,2509,287,2811,194,2061,135,3408,151,4420,194,7147,175,4394,388,4080,419,6245,163,2592,249,1260,240,50,0.2,36537,91,35225,244,12620,410,10097,207,18050,115,18487,89,4988,106,5109,144,45147,,43409,296,1738,296,41320,232,386,87,430,178,136,117,8,13,0,26,15,26,568,190,21,37,45,59,226,198,65,62,24,26,0,26,187,142,9,16,9,16,0,26,0,26,0,26,696,206,128,86,993,195,279,161,32,45,45147,,42986,354,566,47,1483,145,915,40,105,125,886,221,45147,,4794,,3521,286,113,107,0,26,1160,292,40353,,37570,25,378,86,349,165,553,187,9,16,7,14,1487,278,13,21,1474,270,27954,68
2013,0500000US06011,11,Colusa County,Colusa,21366,,11064,57,10302,57,1770,29,1768,156,1619,159,1720,83,1370,70,2688,32,2686,62,2750,51,1145,128,1239,132,1435,55,935,105,241,68,33.9,0.5,15130,34,14174,116,3393,148,2611,62,7757,52,7373,41,1279,54,1332,31,21366,,20380,216,986,216,16642,631,193,37,200,86,0,23,0,23,0,23,0,23,245,54,27,32,9,16,88,43,37,33,53,48,8,13,23,34,16,14,3,4,0,23,6,11,7,10,3084,613,141,99,326,94,138,100,1,3,21366,,17500,631,378,106,653,146,471,83,77,42,3375,634,21366,,11953,,11395,215,38,56,0,23,520,206,9413,,8338,23,174,20,181,83,245,54,16,14,0,23,459,94,8,11,451,95,7880,47
2013,0500000US06013,13,Contra Costa County,Contra Costa,1065794,,520220,127,545574,127,66149,,74174,1513,73211,1512,73579,122,63053,121,131727,69,148550,156,164085,131,71063,1382,62152,1382,76680,97,41121,822,20250,808,38.6,0.1,805674,,765937,758,174529,1287,138051,,387213,,418461,,59896,,78155,,1065794,,1008597,2481,57197,2481,672957,3397,97061,1346,5420,813,703,290,53,33,231,147,165,124,156751,1677,24371,1813,43611,2208,48909,2603,7337,810,8746,1168,8003,1059,15774,1738,5101,371,785,265,786,297,775,245,2755,526,71307,3433,7186,842,6626,864,20766,1463,1490,359,1065794,,718712,4092,112667,1149,16246,1162,186967,995,10998,1036,82321,3501,1065794,,261427,,184382,3149,7668,1143,1753,474,67624,2948,804367,,503167,442,93777,992,2869,459,154869,1663,4731,300,3133,639,41821,1976,1793,447,40028,1983,401818,316
2013,0500000US06015,15,Del Norte County,Del Norte,28357,,15733,147,12624,147,1820,164,1557,263,1558,246,1941,171,1944,233,3827,247,3436,204,4515,204,1928,192,1805,166,2411,79,1184,97,431,95,39.1,0.8,22294,,21145,163,5056,197,4026,76,12689,38,9605,39,1887,54,2139,54,28357,,25936,376,2421,376,21356,388,908,202,1316,328,15,21,20,32,0,23,8,12,709,143,6,10,35,40,139,69,0,23,8,16,31,24,490,178,100,74,0,23,31,28,45,67,24,20,1547,332,74,84,1417,280,413,130,3,6,28357,,23495,520,1217,282,3028,290,1293,96,244,132,1822,367,28357,,5217,,4686,201,148,87,102,106,281,143,23140,,18205,25,889,195,1223,300,709,143,100,74,40,33,1974,313,22,24,1952,311,11245,158
2013,0500000US06017,17,El Dorado County,El Dorado,180982,,90576,158,90406,158,8982,133,11023,561,12164,516,12328,167,9487,174,17334,160,21363,182,31220,212,15508,606,13446,596,16672,150,7983,404,3472,389,44.1,0.3,140854,89,134214,375,35836,597,28127,135,69949,107,70905,105,13344,50,14783,120,180982,,174680,642,6302,642,158210,831,1705,259,1846,425,385,182,28,43,33,41,3,5,6442,423,1595,653,909,299,2483,591,477,146,470,194,235,165,273,193,188,118,5,9,25,44,3,4,155,117,6289,770,515,184,1914,301,1951,383,193,169,180982,,163936,993,2751,258,4126,295,9001,142,786,141,7186,817,180982,,22034,,18092,543,754,265,223,150,2965,491,158948,,144293,83,1480,170,1281,289,6358,413,188,118,78,66,5270,516,165,132,5105,501,88228,113
2013,0500000US06019,19,Fresno County,Fresno,939605,,469204,129,470401,129,79482,36,77388,1480,73890,1478,77505,75,77703,77,135615,68,114748,74,114497,86,49878,1085,41711,1083,52629,33,29957,610,14602,614,30.9,0.1,662081,,614101,920,121381,898,97188,36,327614,39,334467,40,42660,15,54528,36,939605,,901305,2282,38300,2282,560516,5571,47790,796,9678,899,730,284,0,29,204,145,166,144,90310,1045,15366,1476,7344,836,9543,1192,4801,557,2362,551,3508,767,47386,1948,1380,188,257,151,67,40,579,251,477,224,191631,4917,4698,777,7906,852,6497,796,649,242,939605,,591597,5297,56931,1045,20592,1147,102027,903,3435,480,206103,5129,939605,,477078,,448718,2006,3286,654,685,263,24389,1797,462527,,302091,550,45457,620,4814,514,88753,944,1216,148,1786,566,18410,1221,1925,659,16485,1108,317740,309
2013,0500000US06021,21,Glenn County,Glenn,28054,,14194,76,13860,76,2037,49,1892,248,2466,251,2126,85,1788,67,3118,80,3563,137,3915,87,1515,216,1822,224,2099,59,1225,131,488,124,37.2,0.8,20300,53,19066,181,4849,198,3812,71,10144,80,10156,64,1756,45,2056,46,28054,,27203,263,851,263,23178,679,220,65,626,129,17,21,17,30,0,23,0,23,703,71,0,23,63,52,118,111,0,23,6,9,74,71,442,167,36,7,29,11,0,23,0,23,7,13,2440,651,116,67,208,127,34,39,8,11,28054,,23958,691,357,71,880,118,804,30,89,49,2867,663,28054,,10726,,9848,410,71,45,0,23,807,401,17328,,15447,59,196,54,543,96,703,71,36,7,25,38,378,148,27,44,351,140,10825,49
2013,0500000US06023,23,Humboldt County,Humboldt,134613,,67457,135,67156,135,7464,8,7293,408,7239,405,9629,181,12474,215,19293,203,15368,119,17755,100,10930,444,8759,456,10361,78,5600,300,2448,275,37.5,0.2,107935,,99808,417,23205,384,18409,62,53816,46,54119,47,8237,59,10172,20,134613,,127739,688,6874,688,111409,589,1632,188,7625,497,470,293,58,47,77,81,90,69,3073,281,238,146,708,187,700,227,146,77,93,79,205,127,983,302,465,56,118,76,37,37,186,115,124,84,3535,525,611,188,3055,472,1345,300,11,15,134613,,117942,835,2510,158,10964,263,4765,112,717,123,4937,592,134613,,13584,,11304,434,261,107,71,52,1948,412,121029,,103483,90,1552,179,7260,446,3070,281,465,56,215,117,4984,580,138,78,4846,589,61769,206
2013,0500000US06025,25,Imperial County,Imperial,175201,,90083,100,85118,100,14112,,14160,612,13706,613,14594,118,14014,127,24169,176,22182,175,22204,156,9962,539,7136,522,10209,137,6589,271,2164,251,31.8,0.2,124343,,115887,336,23161,404,18962,130,63985,,60358,,8555,107,10407,54,175201,,167903,1058,7298,1058,119903,2649,5421,232,2602,614,22,24,0,29,0,29,14,16,2603,226,200,128,954,272,709,248,146,85,174,83,110,60,310,109,137,64,33,32,14,17,71,59,19,16,37237,2356,406,202,1694,590,800,349,120,104,175201,,126164,2350,6424,353,4753,822,3920,402,373,168,41154,2645,175201,,141709,,137837,692,750,285,162,87,2960,641,33492,,23456,70,4938,124,1343,157,2308,201,99,42,111,72,1237,266,70,76,1167,241,56234,157
