County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Orange County,59,Orange,USGS,334327117511501,GW,2010-05-17,12:00,PST,141.0,NULL,NULL,NULL,NULL,D,0,R,R,A,33.7241111,-117.8542222
Orange County,59,Orange,USGS,334350117553201,GW,2010-04-27,12:00,PST,85.0,NULL,NULL,NULL,NULL,D,0,R,R,A,33.7306222,-117.9255972
Orange County,59,Orange,USGS,334436117553601,GW,2010-05-19,12:00,PST,85.0,NULL,NULL,NULL,NULL,D,0,O,R,A,33.74336667,-117.926661
Orange County,59,Orange,USGS,334501118013001,GW,2010-05-10,12:00,PST,68.0,NULL,NULL,S,NULL,D,0,R,R,A,33.750375,-118.024936
Orange County,59,Orange,USGS,334552118020201,GW,2010-06-02,12:00,PST,61.5,NULL,NULL,S,NULL,D,1,R,R,A,33.7652222,-118.0339444
Orange County,59,Orange,USGS,334609117530401,GW,2010-05-24,12:00,PST,159.0,NULL,NULL,NULL,NULL,D,0,O,R,A,33.76919444,-117.8844722
Orange County,59,Orange,USGS,334631117504101,GW,2010-05-17,12:00,PST,226.0,NULL,NULL,NULL,NULL,D,0,R,R,A,33.77531667,-117.8446472
Orange County,59,Orange,USGS,334825117573101,GW,2010-06-01,12:00,PST,93.0,NULL,NULL,NULL,NULL,D,0,R,R,A,33.80696944,-117.9585
Orange County,59,Orange,USGS,334932117532401,GW,2010-06-01,12:00,PST,132.0,NULL,NULL,NULL,NULL,D,0,R,R,A,33.82565556,-117.8899694
