County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Alameda County,1,Alameda,USGS,374004122092102,GW,2010-04-13,12:45,PST,23.41,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092102,GW,2010-06-26,10:27,PST,23.68,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092102,GW,2010-09-09,12:14,PST,22.92,NULL,NULL,S,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092102,GW,2010-11-23,14:20,PST,22.83,NULL,NULL,T,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2010-04-13,12:52,PST,7.7,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2010-06-26,10:29,PST,9.7,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2010-09-09,12:19,PST,30.51,NULL,NULL,S,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2010-11-23,14:26,PST,13.3,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092104,GW,2010-06-26,10:30,PST,6.51,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092104,GW,2010-09-09,12:25,PST,20.5,NULL,NULL,S,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092104,GW,2010-11-23,14:37,PST,10.54,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092105,GW,2010-06-26,10:39,PST,0.0,NULL,NULL,NULL,USGS,m,2,S,S,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092105,GW,2010-09-09,12:29,PST,3.06,NULL,NULL,S,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092105,GW,2010-11-23,14:43,PST,1.9,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2010-04-13,13:01,PST,2.22,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2010-06-26,10:36,PST,2.97,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2010-09-09,12:31,PST,3.15,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2010-11-23,14:49,PST,3.26,NULL,NULL,NULL,USGS,m,2,S,V,A,37.66781944,-122.15585
