County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-01-15,12:32,PST,128.68,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-01-29,13:21,PST,127.27,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-03-02,10:02,PST,125.88,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-03-06,08:15,PST,126.28,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-05-07,08:54,PDT,127.09,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-06-28,08:45,PDT,141.33,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-06-29,15:31,PDT,141.72,NULL,NULL,S,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-09-23,10:17,PDT,147.34,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-09-23,11:41,PDT,147.33,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
Calaveras County,9,Calaveras,USGS,380738120555601,GW,2010-10-25,15:14,PDT,145.04,NULL,NULL,NULL,USGS,m,2,S,V,A,38.12734444,-120.9322639
