County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Sutter County,101,Sutter,USGS,384455121292101,GW,2010-06-09,11:54,PDT,50.03,NULL,NULL,NULL,USGS,m,2,S,S,A,38.74851234,-121.4902333
Sutter County,101,Sutter,USGS,384736121411501,GW,2010-06-10,12:00,PST,NULL,NULL,NULL,N,USGS,D,NULL,S,O,A,38.79319444,-121.6885833
Sutter County,101,Sutter,USGS,385314121401701,GW,2010-08-03,15:00,PDT,2.12,NULL,NULL,NULL,USGS,m,2,S,V,A,38.88691667,-121.6727444
Sutter County,101,Sutter,USGS,385431121451401,GW,2010-08-10,15:10,PST,2.58,NULL,NULL,NULL,USGS,m,2,S,V,A,38.90848889,-121.7550667
Sutter County,101,Sutter,USGS,385432121451401,GW,2010-06-09,12:55,PDT,3.19,NULL,NULL,NULL,USGS,m,2,S,S,A,38.90878648,-121.7549662
Sutter County,101,Sutter,USGS,385501121361901,GW,2010-02-01,12:00,PST,13.88,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2010-06-09,12:00,PST,13.42,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2010-06-30,12:00,PST,14.48,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2010-07-28,12:00,PST,18.29,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2010-08-31,12:00,PST,20.15,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2010-10-05,12:00,PST,18.28,NULL,NULL,V,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2010-11-10,12:00,PST,16.33,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2010-12-27,12:00,PST,13.78,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2010-02-01,12:00,PST,12.84,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2010-06-09,12:00,PST,12.52,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2010-06-30,12:00,PST,13.39,NULL,NULL,NULL,USGS,D,2,S,S,A,38.91684127,-121.6063507
