County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Kern County,29,Kern,USGS,344400118184501,GW,2010-03-25,12:10,PDT,191.07,NULL,NULL,NULL,USGS,m,2,S,S,A,34.89997575,-118.3134122
Kern County,29,Kern,USGS,344914118144101,GW,2010-03-22,14:45,PDT,177.13,NULL,NULL,NULL,USGS,m,2,S,V,A,34.82055556,-118.2458333
Kern County,29,Kern,USGS,344922117543301,GW,2010-06-22,10:41,PST,133.96,NULL,NULL,NULL,USGS,m,2,S,S,A,34.8227591,-117.8936775
Kern County,29,Kern,USGS,344922117543301,GW,2010-09-20,15:12,PST,135.08,NULL,NULL,NULL,USGS,m,2,S,S,A,34.8227591,-117.8936775
Kern County,29,Kern,USGS,344922117543302,GW,2010-06-22,10:49,PST,32.73,NULL,NULL,NULL,USGS,m,2,S,S,A,34.8227591,-117.8936775
Kern County,29,Kern,USGS,344922117543302,GW,2010-09-20,15:17,PST,32.85,NULL,NULL,NULL,USGS,m,2,S,S,A,34.8227591,-117.8936775
Kern County,29,Kern,USGS,344923117550301,GW,2010-06-21,11:12,PST,138.05,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82275887,-117.9192338
Kern County,29,Kern,USGS,344923117550301,GW,2010-09-23,09:45,PST,139.32,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82275887,-117.9192338
Kern County,29,Kern,USGS,344923117550302,GW,2010-06-21,11:21,PST,136.72,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82275887,-117.9192338
Kern County,29,Kern,USGS,344923117550302,GW,2010-09-23,09:49,PST,138.15,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82275887,-117.9192338
Kern County,29,Kern,USGS,344923117550303,GW,2010-06-21,11:28,PST,135.8,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82275887,-117.9192338
Kern County,29,Kern,USGS,344923117550303,GW,2010-09-23,09:54,PST,137.27,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82275887,-117.9192338
Kern County,29,Kern,USGS,344923117550305,GW,2010-06-21,11:33,PST,21.07,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82275887,-117.9192338
Kern County,29,Kern,USGS,344923117550305,GW,2010-09-23,09:57,PST,20.17,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82275887,-117.9192338
Kern County,29,Kern,USGS,344932117525401,GW,2010-06-22,09:21,PST,123.48,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82553609,-117.9659019
Kern County,29,Kern,USGS,344932117525401,GW,2010-09-20,12:34,PST,126.76,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82553609,-117.9659019
Kern County,29,Kern,USGS,344932117525402,GW,2010-06-22,09:29,PST,123.95,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82553687,-117.8825661
Kern County,29,Kern,USGS,344932117525402,GW,2010-09-20,12:45,PST,128.56,NULL,NULL,NULL,USGS,m,2,S,S,A,34.82553687,-117.8825661
