County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Merced County,47,Merced,USGS,370102120535901,GW,2010-03-30,08:50,PDT,147.37,NULL,NULL,NULL,USGS,m,2,S,V,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535901,GW,2010-08-03,12:22,PST,143.91,NULL,NULL,NULL,USGS,m,2,S,S,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535901,GW,2010-11-09,08:50,PST,140.24,NULL,NULL,NULL,USGS,m,2,S,V,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535902,GW,2010-03-30,08:45,PDT,72.66,NULL,NULL,NULL,USGS,m,2,S,V,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535902,GW,2010-08-03,12:30,PST,80.44,NULL,NULL,NULL,USGS,m,2,S,V,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535902,GW,2010-11-09,08:52,PST,68.42,NULL,NULL,NULL,USGS,m,2,S,V,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535903,GW,2010-03-30,08:55,PDT,60.88,NULL,NULL,NULL,USGS,m,2,S,V,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535903,GW,2010-08-03,12:32,PST,75.82,NULL,NULL,NULL,USGS,m,2,S,V,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535903,GW,2010-11-09,08:53,PST,65.92,NULL,NULL,NULL,USGS,m,2,S,V,A,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370200120480001,GW,2010-06-15,13:45,PDT,23.54,NULL,NULL,NULL,USGS,m,2,S,V,A,37.03744444,-120.8080556
Merced County,47,Merced,USGS,370500120420001,GW,2010-06-16,11:20,PDT,4.59,NULL,NULL,NULL,USGS,m,2,S,V,A,37.08430556,-120.7079167
Merced County,47,Merced,USGS,371300120150001,GW,2010-01-08,12:00,PST,146.5,NULL,NULL,NULL,NULL,D,1,R,T,A,37.23294444,-120.2573889
Merced County,47,Merced,USGS,371300120150001,GW,2010-01-15,12:00,PST,144.5,NULL,NULL,NULL,NULL,D,1,R,T,A,37.23294444,-120.2573889
Merced County,47,Merced,USGS,371651120175701,GW,2010-08-24,15:10,PDT,65.77,NULL,NULL,NULL,USGS,m,2,S,V,A,37.28077516,-120.3001818
Merced County,47,Merced,USGS,371832120231201,GW,2010-07-22,11:20,PDT,59.63,NULL,NULL,NULL,USGS,m,2,S,S,A,37.30885,-120.3881139
Merced County,47,Merced,USGS,371835120331801,GW,2010-07-29,08:30,PDT,41.01,NULL,NULL,NULL,USGS,m,2,S,V,A,37.3091722,-120.556111
Merced County,47,Merced,USGS,371835120332802,GW,2010-07-21,18:24,PDT,26.8,NULL,NULL,NULL,USGS,m,2,S,S,A,37.3092722,-120.559236
Merced County,47,Merced,USGS,372100120340001,GW,2010-01-27,11:20,PST,78.77,NULL,NULL,NULL,USGS,m,2,S,V,A,37.3661111,-120.576361
Merced County,47,Merced,USGS,372205120381701,GW,2010-07-29,11:45,PDT,84.08,NULL,NULL,NULL,USGS,m,2,S,S,A,37.3680861,-120.6396417
Merced County,47,Merced,USGS,372205120433801,GW,2010-07-22,12:30,PDT,54.14,NULL,NULL,NULL,USGS,m,2,S,S,A,37.36799444,-120.7281
Merced County,47,Merced,USGS,372207120381201,GW,2010-07-21,17:15,PDT,82.37,NULL,NULL,NULL,USGS,m,2,S,S,A,37.3683722,-120.6384972
Merced County,47,Merced,USGS,372207120381202,GW,2010-07-21,17:20,PDT,76.02,NULL,NULL,NULL,USGS,m,2,S,S,A,37.3683722,-120.6384972
Merced County,47,Merced,USGS,372323120554401,GW,2010-06-30,11:05,PDT,7.52,NULL,NULL,NULL,USGS,m,2,S,S,A,37.389375,-120.9289278
Merced County,47,Merced,USGS,372323120554401,GW,2010-08-17,13:42,PDT,5.26,NULL,NULL,NULL,USGS,m,2,S,S,A,37.389375,-120.9289278
Merced County,47,Merced,USGS,372412120393401,GW,2010-08-17,14:40,PDT,86.49,NULL,NULL,NULL,USGS,m,2,S,S,A,37.40327137,-120.6604757
Merced County,47,Merced,USGS,372602120325101,GW,2010-08-17,15:30,PDT,NULL,NULL,NULL,D,USGS,m,NULL,S,O,A,37.43382664,-120.5485283
Merced County,47,Merced,USGS,372617120530201,GW,2010-06-21,14:43,PDT,8.05,NULL,NULL,NULL,USGS,m,2,S,S,A,37.43843056,-120.8850556
Merced County,47,Merced,USGS,372742120443601,GW,2010-07-21,11:42,PDT,64.25,NULL,NULL,NULL,USGS,m,2,S,S,A,37.4616028,-120.7443684
