County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Siskiyou County,93,Siskiyou,USGS,414236121584601,GW,2013-01-10,10:59,PST,164.56,NULL,NULL,NULL,USGS,m,2,S,V,A,41.70987345,-121.9794224
Siskiyou County,93,Siskiyou,USGS,414236121584601,GW,2013-04-01,10:36,PDT,164.4,NULL,NULL,NULL,USGS,m,2,S,V,A,41.70987345,-121.9794224
Siskiyou County,93,Siskiyou,USGS,414236121584601,GW,2013-07-10,11:59,PDT,165.35,NULL,NULL,NULL,USGS,m,2,S,V,A,41.70987345,-121.9794224
Siskiyou County,93,Siskiyou,USGS,414236121584601,GW,2013-10-24,11:06,PDT,166.78,NULL,NULL,NULL,USGS,m,2,S,V,A,41.70987345,-121.9794224
Siskiyou County,93,Siskiyou,USGS,414300121302401,GW,2013-01-11,10:10,PST,674.77,NULL,NULL,NULL,USGS,m,2,S,V,A,41.7171916,-121.5075208
Siskiyou County,93,Siskiyou,USGS,414300121302401,GW,2013-03-28,14:44,PDT,674.74,NULL,NULL,NULL,USGS,m,2,S,V,A,41.7171916,-121.5075208
Siskiyou County,93,Siskiyou,USGS,414300121302401,GW,2013-07-09,15:54,PDT,675.87,NULL,NULL,NULL,USGS,m,2,S,V,A,41.7171916,-121.5075208
Siskiyou County,93,Siskiyou,USGS,414300121302401,GW,2013-10-22,14:25,PDT,676.96,NULL,NULL,NULL,USGS,m,2,S,V,A,41.7171916,-121.5075208
Siskiyou County,93,Siskiyou,USGS,414934121332101,GW,2013-01-11,09:19,PST,NULL,NULL,NULL,D,USGS,m,NULL,S,S,A,41.8258337,-121.5568077
Siskiyou County,93,Siskiyou,USGS,414934121332101,GW,2013-03-28,16:21,PDT,NULL,NULL,NULL,O,USGS,m,NULL,S,S,A,41.8258337,-121.5568077
Siskiyou County,93,Siskiyou,USGS,414934121332101,GW,2013-07-09,17:06,PDT,NULL,NULL,NULL,O,USGS,m,NULL,S,S,A,41.8258337,-121.5568077
Siskiyou County,93,Siskiyou,USGS,414934121332101,GW,2013-10-22,13:34,PDT,NULL,NULL,NULL,O,USGS,m,NULL,S,S,A,41.8258337,-121.5568077
Siskiyou County,93,Siskiyou,USGS,415312121403201,GW,2013-01-10,12:33,PST,124.77,NULL,NULL,NULL,USGS,m,2,S,V,A,41.8865499,-121.675549
Siskiyou County,93,Siskiyou,USGS,415312121403201,GW,2013-04-01,12:23,PDT,124.56,NULL,NULL,NULL,USGS,m,2,S,V,A,41.8865499,-121.675549
Siskiyou County,93,Siskiyou,USGS,415312121403201,GW,2013-07-10,13:32,PDT,129.57,NULL,NULL,NULL,USGS,m,2,S,V,A,41.8865499,-121.675549
Siskiyou County,93,Siskiyou,USGS,415312121403201,GW,2013-10-24,13:13,PDT,125.68,NULL,NULL,NULL,USGS,m,2,S,V,A,41.8865499,-121.675549
