County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
San Joaquin County,77,San Joaquin,USGS,374902121031101,GW,2013-06-19,10:19,PDT,66.93,NULL,NULL,NULL,USGS,m,2,S,V,A,37.8173611,-121.0532222
San Joaquin County,77,San Joaquin,USGS,375735121184901,GW,2013-04-30,08:49,PDT,20.77,NULL,NULL,NULL,USGS,m,2,S,V,A,37.95993056,-121.31385
San Joaquin County,77,San Joaquin,USGS,375735121184901,GW,2013-04-30,10:04,PDT,20.76,NULL,NULL,NULL,USGS,m,2,S,V,A,37.95993056,-121.31385
San Joaquin County,77,San Joaquin,USGS,375735121184902,GW,2013-04-30,08:55,PDT,16.48,NULL,NULL,NULL,USGS,m,2,S,V,A,37.95993056,-121.31385
San Joaquin County,77,San Joaquin,USGS,375735121184902,GW,2013-04-30,10:06,PDT,16.48,NULL,NULL,NULL,USGS,m,2,S,V,A,37.95993056,-121.31385
San Joaquin County,77,San Joaquin,USGS,375735121184903,GW,2013-04-30,09:02,PDT,12.0,NULL,NULL,NULL,USGS,m,2,S,V,A,37.95993056,-121.31385
San Joaquin County,77,San Joaquin,USGS,375735121184903,GW,2013-04-30,10:08,PDT,11.93,NULL,NULL,NULL,USGS,m,2,S,V,A,37.95993056,-121.31385
San Joaquin County,77,San Joaquin,USGS,375805121121101,GW,2013-04-30,11:32,PDT,86.89,NULL,NULL,NULL,USGS,m,2,S,V,A,37.96813889,-121.203111
San Joaquin County,77,San Joaquin,USGS,375805121121102,GW,2013-04-30,11:41,PDT,85.17,NULL,NULL,NULL,USGS,m,2,S,V,A,37.96813889,-121.203111
San Joaquin County,77,San Joaquin,USGS,375805121121103,GW,2013-04-30,11:50,PDT,62.28,NULL,NULL,NULL,USGS,m,2,S,V,A,37.96813889,-121.203111
San Joaquin County,77,San Joaquin,USGS,375805121121104,GW,2013-04-30,11:57,PDT,44.18,NULL,NULL,NULL,USGS,m,2,S,V,A,37.96813889,-121.203111
San Joaquin County,77,San Joaquin,USGS,380826121141501,GW,2013-07-09,12:40,PDT,57.93,NULL,NULL,NULL,USGS,m,2,S,V,A,38.1416972,-121.2380222
San Joaquin County,77,San Joaquin,USGS,381031121123901,GW,2013-07-09,09:30,PDT,107.01,NULL,NULL,NULL,USGS,m,2,S,V,A,38.175375,-121.2124944
San Joaquin County,77,San Joaquin,USGS,381100121200501,GW,2013-07-08,11:06,PDT,31.43,NULL,NULL,NULL,USGS,m,2,S,V,A,38.1832505,-121.3357823
