County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Glenn County,21,Glenn,USGS,392328121571501,GW,2013-08-07,14:47,PDT,1.98,NULL,NULL,NULL,USGS,m,2,S,V,A,39.3909722,-121.9553083
Glenn County,21,Glenn,USGS,392545122015201,GW,2013-08-07,14:17,PDT,4.21,NULL,NULL,NULL,USGS,m,2,S,V,A,39.42900278,-122.0323694
Glenn County,21,Glenn,USGS,392604121531801,GW,2013-08-07,15:10,PDT,9.04,NULL,NULL,NULL,USGS,m,2,S,V,A,39.43484167,-121.8883778
Glenn County,21,Glenn,USGS,392810122080901,GW,2013-08-07,12:27,PDT,3.98,NULL,NULL,NULL,USGS,m,2,S,V,A,39.4707972,-122.1368639
Glenn County,21,Glenn,USGS,392824122091401,GW,2013-08-07,12:02,PDT,2.4,NULL,NULL,NULL,USGS,m,2,S,V,A,39.47298889,-122.1642833
Glenn County,21,Glenn,USGS,392931122031701,GW,2013-08-07,13:57,PDT,1.69,NULL,NULL,NULL,USGS,m,2,S,V,A,39.4915972,-122.055836
Glenn County,21,Glenn,USGS,393118121521401,GW,2013-08-07,16:15,PDT,4.94,NULL,NULL,NULL,USGS,m,2,S,V,A,39.52169444,-121.8705833
Glenn County,21,Glenn,USGS,393235122055301,GW,2013-08-07,12:49,PDT,1.7,NULL,NULL,NULL,USGS,m,2,S,V,A,39.5429222,-122.0991167
Glenn County,21,Glenn,USGS,393353122013501,GW,2013-08-07,13:32,PDT,1.49,NULL,NULL,NULL,USGS,m,2,S,V,A,39.5645861,-122.0275944
Glenn County,21,Glenn,USGS,393541122053801,GW,2013-08-08,22:04,PDT,3.17,NULL,NULL,NULL,USGS,m,2,S,V,A,39.59475,-122.094111
