County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Santa Barbara County,83,Santa Barbara,USGS,342434119414401,GW,2013-02-14,11:20,PST,3.74,NULL,NULL,NULL,CA551,m,2,A,T,A,34.40944177,-119.696523
Santa Barbara County,83,Santa Barbara,USGS,342434119414401,GW,2013-03-13,13:15,PDT,3.75,NULL,NULL,NULL,CA551,m,2,A,T,A,34.40944177,-119.696523
Santa Barbara County,83,Santa Barbara,USGS,342434119414401,GW,2013-04-17,10:45,PDT,3.95,NULL,NULL,NULL,CA551,m,2,A,T,A,34.40944177,-119.696523
Santa Barbara County,83,Santa Barbara,USGS,342434119414401,GW,2013-05-15,11:05,PDT,4.11,NULL,NULL,NULL,CA551,m,2,A,T,A,34.40944177,-119.696523
Santa Barbara County,83,Santa Barbara,USGS,342434119414401,GW,2013-08-13,13:40,PDT,4.34,NULL,NULL,NULL,CA551,m,2,A,T,A,34.40944177,-119.696523
Santa Barbara County,83,Santa Barbara,USGS,342434119414401,GW,2013-09-17,14:35,PDT,4.5,NULL,NULL,NULL,CA551,m,2,A,T,A,34.40944177,-119.696523
Santa Barbara County,83,Santa Barbara,USGS,342434119414401,GW,2013-10-14,12:00,PDT,6.64,NULL,NULL,NULL,CA551,m,2,A,T,A,34.40944177,-119.696523
Santa Barbara County,83,Santa Barbara,USGS,342444119421801,GW,2013-02-14,11:00,PST,13.22,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421801,GW,2013-03-13,12:55,PDT,13.35,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421801,GW,2013-04-17,10:35,PDT,13.65,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421801,GW,2013-05-15,10:45,PDT,13.9,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421801,GW,2013-08-13,13:10,PDT,14.64,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421801,GW,2013-09-17,14:05,PDT,14.9,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421801,GW,2013-10-14,11:45,PDT,15.3,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421802,GW,2013-02-14,11:05,PST,12.94,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421802,GW,2013-03-13,13:00,PDT,13.15,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421802,GW,2013-04-17,10:40,PDT,13.45,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
Santa Barbara County,83,Santa Barbara,USGS,342444119421802,GW,2013-05-15,10:50,PDT,13.67,NULL,NULL,NULL,CA551,m,2,A,T,A,34.41221965,-119.7059682
