County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Imperial County,25,Imperial,USGS,324013115511101,GW,2011-03-16,10:17,PDT,90.6,NULL,NULL,NULL,USGS,m,2,S,V,A,32.6703398,-115.8538967
Imperial County,25,Imperial,USGS,324013115511101,GW,2011-10-18,09:35,PDT,90.55,NULL,NULL,NULL,USGS,m,2,S,V,A,32.6703398,-115.8538967
Imperial County,25,Imperial,USGS,324117115552001,GW,2011-04-26,08:40,PDT,169.2,NULL,NULL,NULL,USGS,m,2,S,T,A,32.68811717,-115.923066
Imperial County,25,Imperial,USGS,324117115552001,GW,2011-10-18,09:00,PDT,170.28,NULL,NULL,NULL,USGS,m,2,S,V,A,32.68811717,-115.923066
Imperial County,25,Imperial,USGS,324123115552901,GW,2011-03-16,09:58,PDT,168.08,NULL,NULL,NULL,USGS,m,2,S,V,A,32.68978379,-115.9255662
Imperial County,25,Imperial,USGS,324123115552901,GW,2011-10-18,09:15,PDT,168.25,NULL,NULL,NULL,USGS,m,2,S,V,A,32.68978379,-115.9255662
Imperial County,25,Imperial,USGS,324140115081501,GW,2011-02-08,10:41,PST,19.43,NULL,NULL,NULL,USGS,m,2,S,V,A,32.69457169,-115.1382837
Imperial County,25,Imperial,USGS,324140115081501,GW,2011-05-11,11:19,PDT,19.58,NULL,NULL,NULL,USGS,m,2,S,V,A,32.69457169,-115.1382837
Imperial County,25,Imperial,USGS,324140115081501,GW,2011-09-13,09:47,PDT,19.7,NULL,NULL,NULL,USGS,m,2,S,V,A,32.69457169,-115.1382837
Imperial County,25,Imperial,USGS,324216115004301,GW,2011-05-11,10:37,PDT,NULL,NULL,NULL,D,USGS,m,NULL,S,V,A,32.7043878,-115.012853
Imperial County,25,Imperial,USGS,324216115014001,GW,2011-05-11,10:52,PDT,NULL,NULL,NULL,D,USGS,m,NULL,S,V,A,32.70438227,-115.0285676
Imperial County,25,Imperial,USGS,324216115051001,GW,2011-02-08,09:23,PST,36.78,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70459347,-115.0870314
Imperial County,25,Imperial,USGS,324216115051001,GW,2011-05-11,10:11,PDT,38.16,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70459347,-115.0870314
Imperial County,25,Imperial,USGS,324216115051001,GW,2011-09-13,09:19,PDT,39.26,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70459347,-115.0870314
Imperial County,25,Imperial,USGS,324216115051101,GW,2011-02-08,10:22,PST,39.8,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70459069,-115.0870647
Imperial County,25,Imperial,USGS,324216115051101,GW,2011-05-11,10:13,PDT,41.62,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70459069,-115.0870647
Imperial County,25,Imperial,USGS,324216115051101,GW,2011-09-13,09:21,PDT,42.32,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70459069,-115.0870647
Imperial County,25,Imperial,USGS,324216115061201,GW,2011-02-08,09:01,PST,31.37,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70448794,-115.1042627
Imperial County,25,Imperial,USGS,324216115061201,GW,2011-05-11,09:51,PDT,32.57,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70448794,-115.1042627
Imperial County,25,Imperial,USGS,324216115061201,GW,2011-09-13,09:05,PDT,34.01,NULL,NULL,NULL,USGS,m,2,S,V,A,32.70448794,-115.1042627
Imperial County,25,Imperial,USGS,324226114554901,GW,2011-02-08,16:22,MST,66.44,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7072958,-114.9311211
Imperial County,25,Imperial,USGS,324226114554901,GW,2011-05-11,16:02,MST,67.5,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7072958,-114.9311211
Imperial County,25,Imperial,USGS,324226114554901,GW,2011-09-14,14:26,MST,68.46,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7072958,-114.9311211
Imperial County,25,Imperial,USGS,324226114554901,GW,2011-12-13,13:34,MST,68.8,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7072958,-114.9311211
Imperial County,25,Imperial,USGS,324239114563601,GW,2011-02-08,15:16,PST,25.97,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71077075,-114.943969
Imperial County,25,Imperial,USGS,324239114563601,GW,2011-05-11,12:57,PDT,23.45,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71077075,-114.943969
Imperial County,25,Imperial,USGS,324239114563601,GW,2011-09-13,15:58,PDT,22.58,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71077075,-114.943969
Imperial County,25,Imperial,USGS,324239114563601,GW,2011-12-13,13:00,MST,26.41,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71077075,-114.943969
Imperial County,25,Imperial,USGS,324241114574401,GW,2011-02-08,14:34,PST,64.97,NULL,NULL,NULL,USGS,m,2,S,S,A,32.71146245,-114.9631172
Imperial County,25,Imperial,USGS,324241114574401,GW,2011-02-08,14:36,PST,64.97,NULL,NULL,NULL,USGS,m,2,S,S,A,32.71146245,-114.9631172
Imperial County,25,Imperial,USGS,324241114574401,GW,2011-05-11,12:16,PDT,66.17,NULL,NULL,NULL,USGS,m,2,S,S,A,32.71146245,-114.9631172
Imperial County,25,Imperial,USGS,324241114574401,GW,2011-05-11,12:21,PDT,66.17,NULL,NULL,NULL,USGS,m,2,S,S,A,32.71146245,-114.9631172
Imperial County,25,Imperial,USGS,324242115073501,GW,2011-02-08,08:43,PST,29.93,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7116905,-115.1269249
Imperial County,25,Imperial,USGS,324242115073501,GW,2011-05-11,09:31,PDT,30.48,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7116905,-115.1269249
Imperial County,25,Imperial,USGS,324242115073501,GW,2011-09-13,08:41,PDT,31.02,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7116905,-115.1269249
Imperial County,25,Imperial,USGS,324248114500601,GW,2011-05-26,10:45,PDT,59.35,NULL,NULL,NULL,USGS,m,2,S,R,A,32.71347869,-114.8348635
Imperial County,25,Imperial,USGS,324248114500601,GW,2011-07-29,17:00,PDT,60.17,NULL,NULL,NULL,USGS,m,2,S,R,A,32.71347869,-114.8348635
Imperial County,25,Imperial,USGS,324248114500601,GW,2011-09-14,10:24,PDT,60.88,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71347869,-114.8348635
Imperial County,25,Imperial,USGS,324248114500601,GW,2011-09-14,10:57,PDT,60.86,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71347869,-114.8348635
Imperial County,25,Imperial,USGS,324248114500601,GW,2011-12-16,09:47,PST,62.03,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71347869,-114.8348635
Imperial County,25,Imperial,USGS,324251115522201,GW,2011-03-16,12:10,PDT,32.86,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7142275,-115.8736196
Imperial County,25,Imperial,USGS,324251115522201,GW,2011-10-18,11:20,PDT,33.22,NULL,NULL,NULL,USGS,m,2,S,V,A,32.7142275,-115.8736196
Imperial County,25,Imperial,USGS,324252114555801,GW,2011-02-08,14:54,PST,77.55,NULL,NULL,NULL,USGS,m,2,S,S,A,32.71441227,-114.9334907
Imperial County,25,Imperial,USGS,324252114555801,GW,2011-05-11,12:41,PDT,78.72,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71441227,-114.9334907
Imperial County,25,Imperial,USGS,324252114555801,GW,2011-09-14,13:51,PDT,80.05,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71441227,-114.9334907
Imperial County,25,Imperial,USGS,324303114480501,GW,2011-02-09,15:29,PST,72.93,NULL,NULL,NULL,USGS,m,2,S,V,A,32.717659,-114.8017674
Imperial County,25,Imperial,USGS,324303114480501,GW,2011-05-11,16:41,PDT,74.26,NULL,NULL,NULL,USGS,m,2,S,V,A,32.717659,-114.8017674
Imperial County,25,Imperial,USGS,324303114480501,GW,2011-09-14,09:38,PDT,75.95,NULL,NULL,NULL,USGS,m,2,S,V,A,32.717659,-114.8017674
Imperial County,25,Imperial,USGS,324303114480501,GW,2011-12-16,10:28,PST,77.06,NULL,NULL,NULL,USGS,m,2,S,V,A,32.717659,-114.8017674
Imperial County,25,Imperial,USGS,324304114480402,GW,2011-02-09,15:27,PST,72.47,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71771735,-114.8019174
Imperial County,25,Imperial,USGS,324304114480402,GW,2011-05-11,16:38,PDT,73.78,NULL,NULL,NULL,USGS,m,2,S,V,A,32.71771735,-114.8019174
