County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-01-27,11:31,PST,127.93,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-03-01,09:00,PST,115.41,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-03-30,15:47,PDT,111.32,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-04-27,13:16,PDT,115.48,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-06-02,10:41,PDT,108.05,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-06-20,15:03,PDT,115.66,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-08-02,09:00,PDT,129.61,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-08-30,11:15,PDT,121.48,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-08-30,11:27,PDT,121.48,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-10-04,07:33,PDT,111.95,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-11-01,10:44,PDT,105.78,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-11-01,11:00,PDT,105.76,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-11-04,09:04,PDT,105.3,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-11-04,09:40,PDT,105.28,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-12-08,09:02,PST,98.96,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061101,GW,2011-12-29,10:08,PST,96.26,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-01-27,11:34,PST,82.01,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-03-01,09:12,PST,81.37,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-03-30,15:52,PDT,80.89,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-04-27,13:19,PDT,80.25,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-06-02,10:44,PDT,79.38,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-06-20,15:07,PDT,78.81,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-08-02,09:03,PDT,78.28,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-08-30,11:18,PDT,78.05,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-10-04,07:37,PDT,77.4,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-11-01,10:57,PDT,76.72,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-11-04,09:07,PDT,76.54,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-11-04,09:43,PDT,76.54,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-12-08,09:05,PST,75.76,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332747117061102,GW,2011-12-29,10:16,PST,75.11,NULL,NULL,NULL,USGS,m,2,S,V,A,33.46320278,-117.1043278
Riverside County,65,Riverside,USGS,332819117070601,GW,2011-01-27,10:50,PST,56.72,NULL,NULL,NULL,USGS,m,2,S,V,A,33.47213056,-117.1185722
Riverside County,65,Riverside,USGS,332819117070601,GW,2011-03-01,07:18,PST,56.42,NULL,NULL,NULL,USGS,m,2,S,V,A,33.47213056,-117.1185722
