County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-01-21,10:09,PST,2.77,NULL,NULL,NULL,NV069,m,2,A,T,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-02-22,00:00,PST,2.52,NULL,NULL,NULL,NV069,m,2,A,T,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-03-03,08:42,PST,2.63,NULL,NULL,NULL,NV069,m,2,A,V,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-03-26,10:29,PDT,2.6,NULL,NULL,NULL,NV069,m,2,A,T,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-04-26,10:14,PDT,2.51,NULL,NULL,NULL,NV069,m,2,A,T,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-05-20,19:13,PDT,2.55,NULL,NULL,NULL,NV069,m,2,A,T,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-06-29,07:40,PDT,3.1,NULL,NULL,NULL,NV069,m,2,A,T,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-06-30,13:52,PDT,3.06,NULL,NULL,NULL,NV069,m,2,A,V,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,361817116244701,GW,2011-10-25,10:34,PDT,2.95,NULL,NULL,NULL,NV069,m,2,A,V,P,36.3044005,-116.4139304
Inyo County,27,Inyo,USGS,362230116392901,GW,2011-03-08,11:15,PST,604.2,NULL,NULL,NULL,USNPS,m,1,A,V,A,36.37522945,-116.6597706
Inyo County,27,Inyo,USGS,362230116392901,GW,2011-06-09,08:19,PDT,604.2,NULL,NULL,NULL,USNPS,m,1,A,V,A,36.37522945,-116.6597706
Inyo County,27,Inyo,USGS,362230116392901,GW,2011-09-21,08:10,PDT,604.2,NULL,NULL,NULL,USNPS,m,1,A,V,A,36.37522945,-116.6597706
