County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Fresno County,19,Fresno,USGS,364300119400001,GW,2011-04-01,12:00,PST,102.0,NULL,NULL,NULL,NULL,M,1,O,V,A,36.73077778,-119.6682222
Fresno County,19,Fresno,USGS,364422120210601,GW,2011-04-11,10:39,PST,24.86,NULL,NULL,NULL,USGS,m,2,S,S,A,36.73966667,-120.3516944
Fresno County,19,Fresno,USGS,364422120210601,GW,2011-06-15,08:24,PST,23.06,NULL,NULL,NULL,USGS,m,2,S,S,A,36.73966667,-120.3516944
Fresno County,19,Fresno,USGS,364422120210601,GW,2011-08-19,11:30,PST,24.64,NULL,NULL,NULL,USGS,m,2,S,S,A,36.73966667,-120.3516944
Fresno County,19,Fresno,USGS,364422120210601,GW,2011-10-18,11:02,PST,23.11,NULL,NULL,NULL,USGS,m,2,S,S,A,36.73966667,-120.3516944
Fresno County,19,Fresno,USGS,364422120210601,GW,2011-12-19,11:30,PST,20.53,NULL,NULL,NULL,USGS,m,2,S,S,A,36.73966667,-120.3516944
Fresno County,19,Fresno,USGS,364518120222001,GW,2011-04-11,11:38,PST,129.06,NULL,NULL,NULL,USGS,m,2,S,S,A,36.75505556,-120.3733333
Fresno County,19,Fresno,USGS,364518120222001,GW,2011-06-15,07:27,PST,124.59,NULL,NULL,NULL,USGS,m,2,S,S,A,36.75505556,-120.3733333
Fresno County,19,Fresno,USGS,364518120222001,GW,2011-08-19,12:15,PST,124.92,NULL,NULL,NULL,USGS,m,2,S,S,A,36.75505556,-120.3733333
Fresno County,19,Fresno,USGS,364518120222001,GW,2011-10-18,11:36,PST,123.73,NULL,NULL,NULL,USGS,m,2,S,S,A,36.75505556,-120.3733333
