County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2015-01-30,10:34,PDT,205.79,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,342950117405601,GW,2015-03-04,15:20,PST,491.19,NULL,NULL,NULL,USGS,m,2,S,V,P,34.4973611,-117.6821944
Los Angeles County,37,Los Angeles,USGS,343330117501701,GW,2015-03-02,13:26,PST,98.45,NULL,NULL,NULL,USGS,m,2,S,V,A,34.55816667,-117.8386139
Los Angeles County,37,Los Angeles,USGS,343404117593101,GW,2015-03-02,09:31,PST,134.99,NULL,NULL,NULL,USGS,m,2,S,V,A,34.5677687,-117.9928463
Los Angeles County,37,Los Angeles,USGS,343419118044401,GW,2015-03-03,08:48,PST,218.79,NULL,NULL,NULL,USGS,m,2,S,V,A,34.57193479,-118.0797935
Los Angeles County,37,Los Angeles,USGS,343515118101401,GW,2015-03-29,14:32,PDT,110.1,NULL,NULL,NULL,USGS,m,2,S,V,P,34.58700556,-118.1707333
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2015-03-25,16:51,PDT,281.07,NULL,NULL,NULL,USGS,m,2,S,V,P,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2015-03-25,18:48,PDT,281.06,NULL,NULL,NULL,USGS,m,2,S,V,P,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2015-05-13,08:48,PDT,280.96,NULL,NULL,NULL,USGS,m,2,S,V,P,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2015-05-13,11:51,PDT,280.85,NULL,NULL,NULL,USGS,m,2,S,V,P,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343546118091601,GW,2015-05-13,12:50,PDT,479.18,NULL,NULL,NULL,USGS,m,2,S,V,P,34.59616667,-118.1545028
Los Angeles County,37,Los Angeles,USGS,343557117554801,GW,2015-03-03,16:13,PST,157.0,NULL,NULL,NULL,USGS,m,1,S,V,A,34.59915686,-117.9309
Los Angeles County,37,Los Angeles,USGS,343726117514501,GW,2015-03-02,14:35,PST,137.74,NULL,NULL,NULL,USGS,m,2,S,V,A,34.62387866,-117.8633982
Los Angeles County,37,Los Angeles,USGS,343903118074801,GW,2015-03-04,16:39,PST,345.5,NULL,NULL,NULL,USGS,m,2,S,V,A,34.66720846,-118.1311837
Los Angeles County,37,Los Angeles,USGS,343939117573501,GW,2015-03-02,14:19,PST,332.88,NULL,NULL,NULL,USGS,m,2,S,V,A,34.6608333,-117.9602778
Los Angeles County,37,Los Angeles,USGS,343939118013701,GW,2015-03-03,16:47,PST,329.95,NULL,NULL,NULL,USGS,m,2,S,V,A,34.66080556,-118.0277389
