County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Merced County,47,Merced,USGS,370102120535901,GW,2015-01-21,10:15,PST,168.75,NULL,NULL,NULL,CA578,m,2,R,S,P,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535901,GW,2015-02-23,10:30,PST,165.49,NULL,NULL,NULL,CA578,m,2,R,S,P,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535902,GW,2015-01-21,10:32,PST,87.78,NULL,NULL,NULL,CA578,m,2,R,S,P,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535902,GW,2015-02-23,10:40,PST,86.45,NULL,NULL,NULL,CA578,m,2,R,S,P,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535903,GW,2015-01-21,10:41,PST,82.83,NULL,NULL,NULL,CA578,m,2,R,S,P,37.01728056,-120.8999278
Merced County,47,Merced,USGS,370102120535903,GW,2015-02-23,10:52,PST,77.24,NULL,NULL,NULL,CA578,m,2,R,S,P,37.01728056,-120.8999278
