County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Sutter County,101,Sutter,USGS,385501121361901,GW,2015-01-29,09:24,PDT,20.35,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2015-02-27,09:22,PDT,18.93,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2015-03-16,12:33,PDT,18.32,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2015-03-30,09:57,PDT,18.04,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2015-04-30,11:14,PDT,18.59,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2015-04-30,11:37,PDT,18.59,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2015-06-02,13:45,PDT,23.33,NULL,NULL,NULL,USGS,m,2,S,S,P,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361901,GW,2015-06-24,11:37,PDT,25.8,NULL,NULL,NULL,USGS,m,2,S,S,P,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2015-01-29,09:36,PDT,17.74,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2015-02-27,09:29,PDT,16.57,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2015-03-16,12:40,PDT,16.17,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2015-03-30,10:05,PDT,16.0,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2015-04-30,11:38,PDT,17.41,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2015-06-02,13:48,PDT,20.99,NULL,NULL,NULL,USGS,m,2,S,S,P,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361902,GW,2015-06-24,11:43,PDT,23.08,NULL,NULL,NULL,USGS,m,2,S,S,P,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361903,GW,2015-01-29,09:52,PDT,9.74,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361903,GW,2015-02-27,09:36,PDT,9.25,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361903,GW,2015-03-16,12:47,PDT,9.17,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361903,GW,2015-03-30,10:06,PDT,12.5,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361903,GW,2015-04-30,11:40,PDT,14.78,NULL,NULL,NULL,USGS,m,2,S,S,A,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361903,GW,2015-06-02,13:52,PDT,15.95,NULL,NULL,NULL,USGS,m,2,S,S,P,38.91684127,-121.6063507
Sutter County,101,Sutter,USGS,385501121361903,GW,2015-06-24,11:50,PDT,16.22,NULL,NULL,NULL,USGS,m,2,S,S,P,38.91684127,-121.6063507
