County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Alameda County,1,Alameda,USGS,374004122092102,GW,2014-01-22,14:36,PST,21.19,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092102,GW,2014-04-02,12:52,PST,21.02,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092102,GW,2014-05-22,10:28,PST,21.22,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092102,GW,2014-07-24,10:11,PST,20.88,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092102,GW,2014-09-11,10:09,PST,20.96,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2014-01-22,14:39,PST,13.17,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2014-04-02,12:47,PST,12.56,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2014-05-22,10:32,PST,13.8,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2014-07-24,10:14,PST,14.92,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092103,GW,2014-09-11,10:14,PST,15.94,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092104,GW,2014-01-22,14:40,PST,10.3,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092104,GW,2014-04-02,12:56,PST,9.49,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092104,GW,2014-05-22,10:36,PST,10.55,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092104,GW,2014-07-24,10:16,PST,11.46,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092104,GW,2014-09-11,10:18,PST,12.06,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092105,GW,2014-01-22,14:42,PST,1.8,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092105,GW,2014-04-02,12:58,PST,1.53,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092105,GW,2014-05-22,10:38,PST,1.69,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092105,GW,2014-07-24,10:18,PST,2.06,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092105,GW,2014-09-11,10:19,PST,2.35,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2014-01-22,14:43,PST,3.77,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2014-04-02,13:02,PST,2.65,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2014-05-22,10:42,PST,3.09,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2014-07-24,10:20,PST,3.33,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
Alameda County,1,Alameda,USGS,374004122092106,GW,2014-09-11,10:21,PST,3.51,NULL,NULL,NULL,USGS,m,2,S,V,P,37.66781944,-122.15585
