County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Sacramento County,67,Sacramento,USGS,381426121304001,GW,2014-04-22,10:12,PDT,7.51,NULL,NULL,NULL,USGS,m,2,S,V,A,38.24055556,-121.511111
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-01-04,07:55,PST,154.16,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-01-11,08:35,PST,154.35,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-01-18,09:05,PST,154.26,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-01-26,07:30,PST,154.56,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-02-01,08:20,PST,154.28,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-02-08,08:45,PST,154.02,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-02-15,08:45,PST,153.63,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-02-22,08:10,PST,153.52,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-03-01,08:55,PST,153.1,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-03-08,09:00,PST,153.44,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-03-15,07:55,PDT,153.49,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-03-22,08:05,PDT,153.25,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-03-29,14:50,PDT,153.16,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-04-06,08:10,PDT,153.2,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-04-12,08:35,PDT,153.01,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-04-21,08:40,PDT,153.69,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-04-26,07:25,PDT,153.36,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-05-03,07:15,PDT,153.44,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-05-10,10:35,PDT,153.84,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-05-17,08:20,PDT,154.79,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-05-24,08:25,PDT,155.13,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-05-31,07:30,PDT,155.47,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-06-07,07:25,PDT,156.16,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-06-14,07:10,PDT,156.61,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-06-21,07:20,PDT,156.87,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-06-28,07:40,PDT,157.35,NULL,NULL,NULL,USGS,m,2,O,S,A,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-07-05,07:50,PDT,157.87,NULL,NULL,NULL,USGS,m,2,O,S,P,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-07-12,07:45,PDT,158.11,NULL,NULL,NULL,USGS,m,2,O,S,P,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-07-19,08:00,PDT,158.33,NULL,NULL,NULL,USGS,m,2,O,S,P,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-07-26,07:10,PDT,158.21,NULL,NULL,NULL,USGS,m,2,O,S,P,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-08-02,07:10,PDT,158.64,NULL,NULL,NULL,USGS,m,2,O,S,P,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-08-09,07:25,PDT,158.74,NULL,NULL,NULL,USGS,m,2,O,S,P,38.41213308,-121.2102249
Sacramento County,67,Sacramento,USGS,382444121123301,GW,2014-08-30,08:55,PDT,159.0,NULL,NULL,NULL,USGS,m,2,O,S,P,38.41213308,-121.2102249
