County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
San Diego County,73,San Diego,USGS,323242117062101,GW,2014-01-10,11:50,PST,27.32,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062101,GW,2014-02-25,14:02,PST,27.63,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062101,GW,2014-04-25,14:33,PDT,27.76,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062101,GW,2014-06-25,13:52,PDT,28.07,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062101,GW,2014-09-05,10:14,PDT,28.62,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062101,GW,2014-11-14,10:40,PST,29.2,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062102,GW,2014-01-10,11:52,PST,20.58,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062102,GW,2014-02-25,14:04,PST,20.62,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062102,GW,2014-04-25,14:35,PDT,20.73,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062102,GW,2014-06-25,13:54,PDT,21.18,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062102,GW,2014-09-05,10:16,PDT,21.74,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062102,GW,2014-11-14,10:44,PST,22.22,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062103,GW,2014-01-10,11:54,PST,11.95,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062103,GW,2014-02-25,14:06,PST,12.16,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062103,GW,2014-04-25,14:37,PDT,12.46,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062103,GW,2014-06-25,13:56,PDT,12.76,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062103,GW,2014-09-05,10:18,PDT,13.1,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062103,GW,2014-11-14,10:48,PST,13.43,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062104,GW,2014-01-10,11:56,PST,2.6,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062104,GW,2014-02-25,14:08,PST,2.53,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062104,GW,2014-04-25,14:39,PDT,2.55,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062104,GW,2014-06-25,13:58,PDT,2.59,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062104,GW,2014-09-05,10:22,PDT,2.68,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062104,GW,2014-11-14,10:52,PST,3.81,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062105,GW,2014-01-10,11:58,PST,7.48,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062105,GW,2014-02-25,14:10,PST,7.38,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062105,GW,2014-04-25,14:41,PDT,7.09,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062105,GW,2014-06-25,14:00,PDT,7.45,NULL,NULL,NULL,USGS,m,2,S,V,A,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062105,GW,2014-09-05,10:24,PDT,7.86,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323242117062105,GW,2014-11-14,10:56,PST,7.92,NULL,NULL,NULL,USGS,m,2,S,V,P,32.54507778,-117.1060972
San Diego County,73,San Diego,USGS,323302117055202,GW,2014-01-10,12:20,PST,10.03,NULL,NULL,NULL,USGS,m,2,S,V,A,32.5508611,-117.0973889
San Diego County,73,San Diego,USGS,323302117055202,GW,2014-02-25,14:30,PST,9.93,NULL,NULL,NULL,USGS,m,2,S,V,A,32.5508611,-117.0973889
San Diego County,73,San Diego,USGS,323302117055202,GW,2014-04-25,14:50,PDT,9.43,NULL,NULL,NULL,USGS,m,2,S,V,A,32.5508611,-117.0973889
San Diego County,73,San Diego,USGS,323302117055202,GW,2014-06-25,14:30,PDT,10.05,NULL,NULL,NULL,USGS,m,2,S,V,A,32.5508611,-117.0973889
San Diego County,73,San Diego,USGS,323302117055202,GW,2014-09-05,10:44,PDT,10.7,NULL,NULL,NULL,USGS,m,2,S,V,P,32.5508611,-117.0973889
San Diego County,73,San Diego,USGS,323302117055202,GW,2014-11-14,11:40,PST,10.78,NULL,NULL,NULL,USGS,m,2,S,V,P,32.5508611,-117.0973889
San Diego County,73,San Diego,USGS,323302117062001,GW,2014-04-25,14:20,PDT,8.04,NULL,NULL,NULL,USGS,m,2,S,V,A,32.55056667,-117.1057583
San Diego County,73,San Diego,USGS,323302117062001,GW,2014-04-28,13:15,PDT,8.05,NULL,NULL,NULL,USGS,m,2,S,V,A,32.55056667,-117.1057583
San Diego County,73,San Diego,USGS,323302117062001,GW,2014-06-25,14:14,PDT,8.56,NULL,NULL,NULL,USGS,m,2,S,V,A,32.55056667,-117.1057583
San Diego County,73,San Diego,USGS,323302117062001,GW,2014-09-05,10:30,PDT,8.96,NULL,NULL,NULL,USGS,m,2,S,V,P,32.55056667,-117.1057583
San Diego County,73,San Diego,USGS,323302117062001,GW,2014-11-14,11:20,PST,8.99,NULL,NULL,NULL,USGS,m,2,S,V,P,32.55056667,-117.1057583
