County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Modoc County,49,Modoc,USGS,413640121124301,GW,2012-01-10,10:50,PST,316.97,NULL,NULL,NULL,USGS,m,2,S,V,A,41.61124606,-121.2118976
Modoc County,49,Modoc,USGS,413640121124301,GW,2012-04-03,10:51,PDT,322.52,NULL,NULL,NULL,USGS,m,2,S,V,A,41.61124606,-121.2118976
Modoc County,49,Modoc,USGS,413640121124301,GW,2012-07-06,11:07,PDT,324.96,NULL,NULL,NULL,USGS,m,2,S,V,A,41.61124606,-121.2118976
Modoc County,49,Modoc,USGS,413640121124301,GW,2012-10-02,11:51,PDT,327.95,NULL,NULL,NULL,USGS,m,2,S,V,A,41.61124606,-121.2118976
Modoc County,49,Modoc,USGS,414043121155501,GW,2012-01-10,11:12,PST,139.61,NULL,NULL,NULL,USGS,m,2,S,V,A,41.67885326,-121.2665035
Modoc County,49,Modoc,USGS,414043121155501,GW,2012-04-03,10:20,PDT,139.94,NULL,NULL,NULL,USGS,m,2,S,V,A,41.67885326,-121.2665035
Modoc County,49,Modoc,USGS,414043121155501,GW,2012-07-06,10:47,PDT,141.56,NULL,NULL,R,USGS,m,2,S,V,A,41.67885326,-121.2665035
Modoc County,49,Modoc,USGS,414043121155501,GW,2012-10-02,11:23,PDT,141.89,NULL,NULL,NULL,USGS,m,2,S,V,A,41.67885326,-121.2665035
Modoc County,49,Modoc,USGS,414053121104101,GW,2012-01-10,10:02,PST,320.49,NULL,NULL,NULL,USGS,m,2,S,V,A,41.68149578,-121.1780635
Modoc County,49,Modoc,USGS,414053121104101,GW,2012-04-03,09:34,PDT,320.79,NULL,NULL,NULL,USGS,m,2,S,V,A,41.68149578,-121.1780635
Modoc County,49,Modoc,USGS,414053121104101,GW,2012-07-06,09:50,PDT,323.42,NULL,NULL,R,USGS,m,2,S,V,A,41.68149578,-121.1780635
Modoc County,49,Modoc,USGS,414053121104101,GW,2012-10-02,10:22,PDT,322.72,NULL,NULL,NULL,USGS,m,2,S,V,A,41.68149578,-121.1780635
Modoc County,49,Modoc,USGS,415104121232901,GW,2012-01-10,11:59,PST,53.58,NULL,NULL,NULL,USGS,m,2,S,S,A,41.85124685,-121.3927008
Modoc County,49,Modoc,USGS,415104121232901,GW,2012-04-03,14:05,PDT,54.07,NULL,NULL,NULL,USGS,m,2,S,S,A,41.85124685,-121.3927008
Modoc County,49,Modoc,USGS,415104121232901,GW,2012-07-06,14:29,PDT,52.67,NULL,NULL,NULL,USGS,m,2,S,S,A,41.85124685,-121.3927008
Modoc County,49,Modoc,USGS,415104121232901,GW,2012-10-02,14:58,PDT,52.47,NULL,NULL,NULL,USGS,m,2,S,S,A,41.85124685,-121.3927008
Modoc County,49,Modoc,USGS,415546121205401,GW,2012-01-10,13:26,PST,7.3,NULL,NULL,NULL,USGS,m,2,S,S,A,41.92930454,-121.3495059
Modoc County,49,Modoc,USGS,415546121205401,GW,2012-04-03,15:05,PDT,7.49,NULL,NULL,NULL,USGS,m,2,S,S,A,41.92930454,-121.3495059
Modoc County,49,Modoc,USGS,415546121205401,GW,2012-07-06,15:39,PDT,5.0,NULL,NULL,NULL,USGS,m,2,S,S,A,41.92930454,-121.3495059
Modoc County,49,Modoc,USGS,415546121205401,GW,2012-10-02,15:44,PDT,5.33,NULL,NULL,NULL,USGS,m,2,S,S,A,41.92930454,-121.3495059
