County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Los Angeles County,37,Los Angeles,USGS,334657118160001,GW,2012-07-17,10:35,PDT,63.8,NULL,NULL,NULL,CA553,m,2,R,R,A,33.78233056,-118.2676667
Los Angeles County,37,Los Angeles,USGS,334657118160001,GW,2012-07-17,12:19,PDT,63.92,NULL,NULL,NULL,CA553,m,2,R,R,A,33.78233056,-118.2676667
Los Angeles County,37,Los Angeles,USGS,334904118130301,GW,2012-07-12,09:32,PDT,58.57,NULL,NULL,NULL,USGS,m,2,S,V,A,33.81801944,-118.2175833
Los Angeles County,37,Los Angeles,USGS,335100118120401,GW,2012-07-12,11:10,PDT,120.68,NULL,NULL,NULL,USGS,m,2,S,V,A,33.85,-118.201111
Los Angeles County,37,Los Angeles,USGS,335112118090401,GW,2012-07-12,13:54,PDT,87.75,NULL,NULL,NULL,USGS,m,2,S,V,A,33.85359167,-118.1522583
Los Angeles County,37,Los Angeles,USGS,335431118173101,GW,2012-07-12,16:15,PDT,139.05,NULL,NULL,S,USGS,m,2,S,V,A,33.90896944,-118.2930528
Los Angeles County,37,Los Angeles,USGS,335609118000101,GW,2012-07-13,11:54,PDT,95.84,NULL,NULL,NULL,USGS,m,2,S,V,A,33.93595556,-118.0001667
Los Angeles County,37,Los Angeles,USGS,335609118000102,GW,2012-07-13,11:52,PDT,95.81,NULL,NULL,NULL,USGS,m,2,S,V,A,33.93595556,-118.0001667
Los Angeles County,37,Los Angeles,USGS,335609118000104,GW,2012-07-13,11:59,PDT,102.94,NULL,NULL,NULL,USGS,m,2,S,V,A,33.93595556,-118.0001667
Los Angeles County,37,Los Angeles,USGS,335609118000105,GW,2012-07-13,12:01,PDT,17.44,NULL,NULL,NULL,USGS,m,2,S,V,A,33.93595556,-118.0001667
Los Angeles County,37,Los Angeles,USGS,335609118000201,GW,2012-07-13,12:35,PDT,101.8,NULL,NULL,NULL,USGS,m,2,S,V,A,33.9358333,-118.0005556
Los Angeles County,37,Los Angeles,USGS,335952118155601,GW,2012-07-13,08:18,PDT,196.82,NULL,NULL,NULL,USGS,m,2,S,V,A,33.9977333,-118.2656222
Los Angeles County,37,Los Angeles,USGS,335952118155602,GW,2012-07-13,08:43,PDT,193.2,NULL,NULL,NULL,USGS,m,2,S,V,A,33.9977333,-118.2656222
Los Angeles County,37,Los Angeles,USGS,335952118155603,GW,2012-07-13,08:20,PDT,194.75,NULL,NULL,NULL,USGS,m,2,S,V,A,33.9977333,-118.2656222
Los Angeles County,37,Los Angeles,USGS,335952118155604,GW,2012-07-13,08:39,PDT,197.12,NULL,NULL,NULL,USGS,m,2,S,V,A,33.9977333,-118.2656222
Los Angeles County,37,Los Angeles,USGS,335952118155605,GW,2012-07-13,08:36,PDT,188.35,NULL,NULL,NULL,USGS,m,2,S,V,A,33.9977333,-118.2656222
Los Angeles County,37,Los Angeles,USGS,340005118043301,GW,2012-07-13,10:10,PDT,41.44,NULL,NULL,NULL,USGS,m,2,S,V,A,34.00145,-118.0766028
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-01-06,13:13,PST,151.45,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-02-14,12:54,PDT,154.69,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-03-05,14:32,PDT,156.1,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-04-18,15:34,PDT,159.33,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-05-23,11:41,PDT,162.41,NULL,NULL,NULL,USGS,m,2,S,T,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-06-18,14:21,PDT,165.06,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-07-17,14:23,PDT,167.44,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-11-28,22:10,PDT,173.04,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,340535117573501,GW,2012-12-29,00:52,PST,172.32,NULL,NULL,NULL,USGS,m,2,S,V,A,34.09306425,-117.96062
Los Angeles County,37,Los Angeles,USGS,343059117394101,GW,2012-03-13,09:51,PST,NULL,NULL,NULL,D,USGS,m,NULL,S,V,A,34.51638334,-117.6622792
Los Angeles County,37,Los Angeles,USGS,343330117501701,GW,2012-04-19,13:30,PDT,95.71,NULL,NULL,NULL,USGS,m,2,S,V,A,34.55816667,-117.8386139
Los Angeles County,37,Los Angeles,USGS,343404117593101,GW,2012-03-21,14:23,PDT,105.9,NULL,NULL,NULL,USGS,m,2,S,S,A,34.5677687,-117.9928463
Los Angeles County,37,Los Angeles,USGS,343419118044401,GW,2012-03-21,08:08,PDT,218.71,NULL,NULL,NULL,USGS,m,2,S,S,A,34.57193479,-118.0797935
Los Angeles County,37,Los Angeles,USGS,343515118101401,GW,2012-04-09,16:25,PDT,105.3,NULL,NULL,NULL,USGS,m,1,S,V,A,34.58700556,-118.1707333
Los Angeles County,37,Los Angeles,USGS,343515118101401,GW,2012-04-30,15:40,PDT,105.43,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58700556,-118.1707333
Los Angeles County,37,Los Angeles,USGS,343515118101401,GW,2012-05-16,13:30,PDT,105.51,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58700556,-118.1707333
Los Angeles County,37,Los Angeles,USGS,343515118101401,GW,2012-08-07,06:54,PDT,106.19,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58700556,-118.1707333
Los Angeles County,37,Los Angeles,USGS,343515118101401,GW,2012-08-29,13:15,PDT,106.28,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58700556,-118.1707333
Los Angeles County,37,Los Angeles,USGS,343515118101401,GW,2012-11-01,10:11,PDT,106.81,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58700556,-118.1707333
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2012-04-09,17:08,PDT,276.31,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2012-04-30,14:20,PDT,276.27,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2012-05-16,13:50,PDT,276.3,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2012-08-29,13:47,PDT,275.41,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343522118095701,GW,2012-11-01,11:37,PDT,275.7,NULL,NULL,NULL,USGS,m,2,S,V,A,34.58951389,-118.1658528
Los Angeles County,37,Los Angeles,USGS,343546118091601,GW,2012-04-09,17:55,PDT,472.59,NULL,NULL,NULL,USGS,m,2,S,V,A,34.59616667,-118.1545028
Los Angeles County,37,Los Angeles,USGS,343546118091601,GW,2012-08-08,06:50,PDT,473.24,NULL,NULL,NULL,USGS,m,2,S,V,A,34.59616667,-118.1545028
Los Angeles County,37,Los Angeles,USGS,343546118091601,GW,2012-11-01,13:38,PDT,473.99,NULL,NULL,NULL,USGS,m,2,S,V,A,34.59616667,-118.1545028
Los Angeles County,37,Los Angeles,USGS,343546118091602,GW,2012-04-09,18:05,PDT,NULL,NULL,NULL,D,USGS,m,NULL,S,V,A,34.59616667,-118.1545028
Los Angeles County,37,Los Angeles,USGS,343546118091602,GW,2012-11-01,13:41,PDT,NULL,NULL,NULL,D,USGS,m,NULL,S,V,A,34.59616667,-118.1545028
