County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-01-18,09:04,PST,13.1,NULL,NULL,NULL,CA578,m,1,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-01-21,08:44,PST,12.88,NULL,NULL,NULL,USGS,m,2,S,V,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-03-20,08:41,PST,13.04,NULL,NULL,NULL,CA578,m,2,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-04-23,08:35,PST,13.36,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-05-17,10:31,PST,13.83,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-06-11,08:52,PST,14.03,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-07-09,09:45,PST,14.3,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-08-06,09:09,PST,14.65,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-10-23,08:50,PST,14.56,NULL,NULL,NULL,CA578,m,2,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-11-19,09:25,PST,14.7,NULL,NULL,NULL,CA578,m,2,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-12-12,09:22,PST,14.47,NULL,NULL,NULL,CA578,m,2,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051501,GW,2012-12-22,08:50,PST,17.53,NULL,NULL,NULL,CA578,m,2,R,S,P,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-01-18,09:12,PST,11.7,NULL,NULL,NULL,CA578,m,1,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-01-21,08:45,PST,10.58,NULL,NULL,NULL,USGS,m,2,S,V,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-03-20,08:51,PST,12.05,NULL,NULL,NULL,CA578,m,2,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-04-23,08:46,PST,11.73,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-06-11,09:01,PST,11.84,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-07-09,09:52,PST,12.26,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-08-06,09:28,PST,12.92,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-10-23,09:58,PST,12.82,NULL,NULL,NULL,CA578,m,2,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-11-19,09:33,PST,12.87,NULL,NULL,NULL,CA578,m,2,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-12-12,09:29,PST,12.58,NULL,NULL,NULL,CA578,m,2,S,S,A,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,371726121051502,GW,2012-12-22,09:00,PST,15.56,NULL,NULL,NULL,CA578,m,2,R,S,P,37.29069444,-121.0875556
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-01-18,08:16,PST,60.3,NULL,NULL,NULL,CA578,m,1,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-01-22,08:44,PST,59.87,NULL,NULL,NULL,USGS,m,2,S,V,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-03-20,07:45,PST,68.07,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-04-23,07:32,PST,69.44,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-05-17,09:20,PST,98.15,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-06-11,07:50,PST,89.9,NULL,NULL,NULL,CA578,m,1,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-07-09,08:37,PST,113.11,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-08-06,08:10,PST,107.24,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-10-23,07:49,PST,73.14,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-11-19,07:51,PST,67.39,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-12-12,07:49,PST,63.25,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102501,GW,2012-12-22,07:48,PST,71.1,NULL,NULL,NULL,CA578,m,2,R,S,P,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-01-18,08:24,PST,43.5,NULL,NULL,NULL,CA578,m,1,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-01-22,08:46,PST,42.65,NULL,NULL,NULL,USGS,m,2,S,V,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-03-20,07:53,PST,49.25,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-04-23,07:44,PST,54.52,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-05-17,09:26,PST,75.28,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-06-11,08:03,PST,60.5,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-07-09,08:48,PST,83.72,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-08-06,08:20,PST,75.48,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-10-23,07:56,PST,48.68,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-11-19,08:05,PST,46.48,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-12-12,08:01,PST,44.34,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102502,GW,2012-12-22,08:05,PST,52.6,NULL,NULL,NULL,CA578,m,2,R,S,P,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-01-18,08:30,PST,32.7,NULL,NULL,NULL,CA578,m,1,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-01-22,08:48,PST,32.44,NULL,NULL,NULL,USGS,m,2,S,V,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-03-20,08:01,PST,34.55,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-04-23,07:51,PST,34.92,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-05-17,09:33,PST,42.97,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-06-11,08:11,PST,36.52,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-07-09,08:57,PST,43.12,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-08-06,08:28,PST,38.5,NULL,NULL,NULL,CA578,m,2,Z,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-10-23,08:05,PST,34.71,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-11-19,08:14,PST,34.36,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-12-12,08:11,PST,34.15,NULL,NULL,NULL,CA578,m,2,S,S,A,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372553121102503,GW,2012-12-22,08:16,PST,38.71,NULL,NULL,NULL,CA578,m,2,R,S,P,37.4316111,-121.0994722
Stanislaus County,99,Stanislaus,USGS,372933120565901,GW,2012-06-28,14:29,PDT,18.36,NULL,NULL,NULL,USGS,m,2,S,V,A,37.49246667,-120.9496333
