County,FIPS_Code,featureId,agency_cd,site_no,site_tp_cd,lev_dt,lev_tm,lev_tz_cd,lev_va,sl_lev_va,sl_datum_cd,lev_status_cd,lev_agency_cd,lev_dt_acy_cd,lev_acy_cd,lev_src_cd,lev_meth_cd,lev_age_cd,Latitude,Longitude
Tulare County,107,Tulare,USGS,360310119201901,GW,2012-06-27,13:58,PDT,143.06,NULL,NULL,P,USGS,m,2,S,V,A,36.05311389,-119.3392722
Tulare County,107,Tulare,USGS,360710119145301,GW,2012-06-27,14:25,PDT,180.51,NULL,NULL,NULL,USGS,m,2,S,V,A,36.11944444,-119.2480556
Tulare County,107,Tulare,USGS,361003119212501,GW,2012-08-29,16:27,PDT,107.52,NULL,NULL,NULL,USGS,m,2,S,S,A,36.1674514,-119.3578937
Tulare County,107,Tulare,USGS,361338119275501,GW,2012-08-29,17:05,PDT,102.64,NULL,NULL,NULL,USGS,m,2,S,S,A,36.22721944,-119.4660583
Tulare County,107,Tulare,USGS,361717119234201,GW,2012-06-26,16:55,PDT,117.13,NULL,NULL,NULL,USGS,m,2,S,V,A,36.28845,-119.3958056
Tulare County,107,Tulare,USGS,361717119234202,GW,2012-06-26,16:49,PDT,109.76,NULL,NULL,NULL,USGS,m,2,S,V,A,36.28845,-119.3958056
Tulare County,107,Tulare,USGS,361726119241101,GW,2012-06-26,14:05,PDT,105.7,NULL,NULL,NULL,USGS,m,2,S,V,A,36.2906611,-119.4036778
Tulare County,107,Tulare,USGS,362325119070501,GW,2012-08-30,08:55,PDT,22.5,NULL,NULL,NULL,USGS,m,2,S,V,A,36.39056667,-119.1190667
Tulare County,107,Tulare,USGS,362921119335901,GW,2012-07-09,17:00,PDT,32.19,NULL,NULL,NULL,USGS,m,2,S,V,A,36.4892222,-119.566361
Tulare County,107,Tulare,USGS,363029119202001,GW,2012-08-30,09:35,PDT,17.81,NULL,NULL,NULL,USGS,m,2,S,V,A,36.50800595,-119.3398403
